,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
166,p-val,0.0073570967215731385,0.021022275832205478,0.01095683385765569,100,0,0,0,1000,1806904980
167,p-val,0.00024649854357265146,2.6010247004483496e-08,0.0022782043774915457,100,0,0,0,1000,1821178177
168,p-val,0.002615218423447826,0.013104300822685681,0.0004103012171211591,100,0,0,0,1000,1654157772
169,p-val,0.00030824564159242216,0.005538311697796227,0.01707278247671626,100,0,0,0,1000,160858905
170,p-val,0.04094661978240017,0.004842251612426435,0.019022303220028895,100,0,0,0,1000,1320129680
171,p-val,0.017559146949709198,0.0123570813506926,0.006001008851007011,100,0,0,0,1000,1128253970
172,p-val,0.002384172540626579,0.002420136510782387,3.6739601669305214e-05,100,0,0,0,1000,1403243158
173,p-val,0.003631044058753037,0.010308424914237155,0.013622712509072045,100,0,0,0,1000,123756764
174,p-val,0.023013961207996005,0.0028356956709187776,0.0018644269551069148,100,0,0,0,1000,2100794139
175,p-val,0.011612564519335136,0.002476687789080519,0.002198421849246052,100,0,0,0,1000,409471048
176,p-val,0.006447172229510687,0.006479997604727618,0.001112024579662387,100,0,0,0,1000,834406432
177,p-val,0.005584389361534259,0.0006626856108731944,0.00036392561158563914,100,0,0,0,1000,417687536
178,p-val,0.014692972950752427,0.00027656011843156763,0.01428907805292813,100,0,0,0,1000,1290239217
179,p-val,0.03231781716089363,0.01687827332592092,0.00020449198449578825,100,0,0,0,1000,1616085243
180,p-val,0.017228130075376182,0.0022934420484108293,0.0057823390737455635,100,0,0,0,1000,47259107
181,p-val,3.11605156861892e-05,0.026732712183166158,5.613699719335316e-07,100,0,0,0,1000,914447942
182,p-val,0.01478682917693158,0.041830965777935464,0.01824701066617672,100,0,0,0,1000,1871798527
183,p-val,0.010972945898957372,0.005751454016389121,0.0006755159590263204,100,0,0,0,1000,168628923
184,p-val,0.0006670903345215046,0.0025551251870711534,0.00029190138801777195,100,0,0,0,1000,1388926771
185,p-val,0.02809384666179756,0.03571065725384204,0.022900402241228742,100,0,0,0,1000,760812298
186,p-val,1.0460487457412548e-06,0.0052355307520282465,0.0023143770332652155,100,0,0,0,1000,1931678383
187,p-val,0.002753084295516687,0.0024962337969214677,0.0019644279593391332,100,0,0,0,1000,672815658
188,p-val,0.007178236393693978,0.02242936467850186,0.0001348576906595974,100,0,0,0,1000,1235241491
189,p-val,0.00030415173869504275,0.0042900480362648725,0.0007012994701721452,100,0,0,0,1000,298894897
190,p-val,8.813176479581079e-05,0.00022578157097463922,0.007976526190867054,100,0,0,0,1000,2055613399
191,p-val,5.6133632191075876e-05,0.007102858664631755,0.0002978096448455019,100,0,0,0,1000,1279573029
192,p-val,0.00355999698986616,0.0003945456981432033,0.024664662719144387,100,0,0,0,1000,418240104
193,p-val,0.004467309180777154,0.0031963290647149777,9.110022712307117e-05,100,0,0,0,1000,993845577
194,p-val,0.05704748455475754,0.005840696470605707,0.01977675337685105,100,0,0,0,1000,391434283
195,p-val,0.015224283202728797,0.0003532676410311074,0.0006639678523903863,100,0,0,0,1000,1214915002
196,p-val,0.08036352365657949,0.00437573089799984,0.014363192058570251,100,0,0,0,1000,1943521344
197,p-val,0.005589732360245428,2.9229004724949674e-05,9.175451052983344e-05,100,0,0,0,1000,687299420
198,p-val,0.007520359087295755,0.004897216197620582,0.003774502221454393,100,0,0,0,1000,1356741974
199,p-val,0.014960377081078089,0.05132070532219756,0.0005535320315494583,100,0,0,0,1000,2141942839
200,p-val,0.0026566966776918645,0.0010088654648236829,0.0009360951467158404,500,0,0,0,1000,1987094495
201,p-val,1.5100104369274314e-05,0.00073683066246493,8.606365417679693e-05,500,0,0,0,1000,678307382
202,p-val,0.0007214308571095334,0.0006047552980644387,0.0024341533381485956,500,0,0,0,1000,13467750
203,p-val,0.0005986023672533793,0.003009453891368403,0.008347562843019903,500,0,0,0,1000,1492181559
204,p-val,0.0013778880127358155,0.00121499887938929,7.91228369048405e-05,500,0,0,0,1000,1962174692
205,p-val,0.0015431005084691485,0.0037502918562419807,0.0010925378950089847,500,0,0,0,1000,1537561946
206,p-val,0.005209124099247329,0.0011187816065202545,0.001503004030873868,500,0,0,0,1000,969950582
207,p-val,0.0002717019849108127,0.0011955436904160525,0.0031162076425033233,500,0,0,0,1000,112975195
208,p-val,0.0001766973600722024,0.000654034530199611,0.005779466015380196,500,0,0,0,1000,2030309312
209,p-val,9.015169071080394e-05,0.006748491258614397,4.650036630343326e-05,500,0,0,0,1000,125548542
210,p-val,2.9805551721734857e-05,0.00029789994314869024,5.516530245277905e-07,500,0,0,0,1000,243813787
211,p-val,6.481022533419659e-05,0.0029532816816241806,0.002447360848385796,500,0,0,0,1000,477234878
212,p-val,0.0019392238803625603,4.0070537463798865e-06,0.0018038621149593782,500,0,0,0,1000,1652019617
213,p-val,0.0030412973193869436,0.00014207386628261085,0.00040917414895260724,500,0,0,0,1000,1725043488
214,p-val,0.0002347936273561382,4.97242819662912e-07,3.920062085438011e-05,500,0,0,0,1000,799058926
215,p-val,0.00037261944160114295,0.003153421112526512,0.005352664182083421,500,0,0,0,1000,1736056610
216,p-val,0.00034646000428548493,0.006994352689227342,0.0010489233928903602,500,0,0,0,1000,1157098618
217,p-val,0.0024790301323924925,0.0011278263162387222,0.0011945232782335999,500,0,0,0,1000,410387912
218,p-val,0.0018918446354004106,0.0002243495912682322,6.388168876213296e-05,500,0,0,0,1000,1478705244
219,p-val,0.002119101775078365,0.00012040841291827075,6.14764025005924e-05,500,0,0,0,1000,1068938667
220,p-val,0.0002943938882330244,5.424333593015609e-05,0.00026453846469318403,500,0,0,0,1000,2016747450
221,p-val,0.00036009124907929163,0.0003090566797396858,0.0027737323665317846,500,0,0,0,1000,1040501257
222,p-val,1.2547088050586785e-06,7.666104468866278e-07,0.0038373293114357127,500,0,0,0,1000,565550551
223,p-val,0.00015572842381541652,0.00776319844431363,0.0020862922916494407,500,0,0,0,1000,1139690804
224,p-val,0.0001745589977255094,0.0020653647397689172,0.001128550108008369,500,0,0,0,1000,627156227
225,p-val,0.00023637360659596346,4.5296048986665745e-05,2.3869279736881948e-05,500,0,0,0,1000,316074790
226,p-val,0.0011529369210722656,0.00016716356957683815,0.0005762302892947119,500,0,0,0,1000,1471331399
227,p-val,0.0004763224712470323,1.2487499129451643e-05,0.00014728621771286892,500,0,0,0,1000,2086486974
228,p-val,0.0010654810178900892,0.0013860375468874714,0.0014312189382014021,500,0,0,0,1000,472091933
229,p-val,0.0011136810693335758,0.002581862972702955,0.00011032310683121164,500,0,0,0,1000,155353731
230,p-val,0.0019292281634007995,0.001066519269952593,1.91167174522703e-05,500,0,0,0,1000,483564986
231,p-val,0.004176417820027423,0.00019104849010144104,0.0004956192307394668,500,0,0,0,1000,817451988
232,p-val,2.071549209725588e-05,0.004157111406125662,0.000843694971085233,500,0,0,0,1000,867151058
233,p-val,0.00035303122961006925,0.003237176232789719,0.00025157651065340974,500,0,0,0,1000,1468069384
234,p-val,0.0010757179943754833,0.0010593054957020694,0.0019061598272650522,500,0,0,0,1000,251087621
235,p-val,0.000318445044423226,0.002704762474898205,0.0006412922076765592,500,0,0,0,1000,1182526639
236,p-val,0.002173995673532365,0.0008144674785236643,6.936431445987786e-05,500,0,0,0,1000,695477852
237,p-val,0.00135781614940605,0.0006421541709860097,2.3112689554378356e-11,500,0,0,0,1000,843009247
238,p-val,0.0009803104612897471,0.003129564106306416,7.807685237349507e-05,500,0,0,0,1000,2029367932
239,p-val,1.1334635809688368e-06,0.0005830620130761139,0.0031120795273884556,500,0,0,0,1000,609764127
240,p-val,7.15346169865681e-05,0.005462748867266671,0.0013794901082001092,500,0,0,0,1000,1876278600
241,p-val,0.0012190656408421134,0.00017314585373579743,0.017358979779280706,500,0,0,0,1000,1009486793
242,p-val,0.0011131632224174136,0.0005186980923285754,0.00031139732826296676,500,0,0,0,1000,2011300680
243,p-val,0.0002989804003063264,0.015990497371960788,0.0078031554469572394,500,0,0,0,1000,1939166233
244,p-val,2.687473243790595e-05,0.0031049069646679364,0.002005239529117531,500,0,0,0,1000,663377871
245,p-val,0.00967791411255862,0.0014785244421777974,0.0004851183124010618,500,0,0,0,1000,1581372366
246,p-val,3.657105389581906e-05,0.02989541366115617,7.886715573066473e-05,500,0,0,0,1000,617659245
247,p-val,0.005003869219325341,0.00044374337762841234,0.00044223732655094926,500,0,0,0,1000,1394034251
248,p-val,0.00011446236769786138,2.5235406488428927e-08,0.002185289529759106,500,0,0,0,1000,637645367
249,p-val,0.0007189436247391502,0.000343137978162798,0.0037628666734901427,500,0,0,0,1000,1425822073
250,p-val,0.00016195922632143773,0.001106728637179005,0.0017194773717657773,500,0,0,0,1000,2100921707
251,p-val,0.0005602456682204905,0.0007026122112726645,0.0012655176789530872,500,0,0,0,1000,1549068715
252,p-val,0.0019030960808861894,0.0026560445068917284,0.0007179087035678442,500,0,0,0,1000,1116373564
253,p-val,0.00020260179782379982,0.005783316031812235,0.004078591800040645,500,0,0,0,1000,651853129
254,p-val,0.010125004236954425,9.578166252386995e-06,0.0002723559314449833,500,0,0,0,1000,470892203
255,p-val,2.1052101067375542e-05,0.0002485912688435069,0.003708404367024819,500,0,0,0,1000,1698277980
256,p-val,0.00023326455569876086,0.00590849748529629,0.007004527575668633,500,0,0,0,1000,1630055221
257,p-val,0.003490516997615182,0.0003415451572970222,0.000837503523090359,500,0,0,0,1000,1357411248
258,p-val,0.00019923757345130847,0.0026804493353424557,1.0931875380040974e-05,500,0,0,0,1000,1456714463
259,p-val,0.000691926393688084,0.0009514110754422403,0.004425055905440646,500,0,0,0,1000,1580137769
260,p-val,0.003553684539822317,0.00017306846179418386,0.0011164919780407314,500,0,0,0,1000,16337649
261,p-val,0.000361925755692215,0.00011943189407482038,0.011020472716171919,500,0,0,0,1000,1906065605
262,p-val,2.05573016800402e-05,0.0006813979162304237,0.0003340735784438382,500,0,0,0,1000,1997411089
263,p-val,0.0015328872530624821,0.0005120367690024017,0.002450544069508038,500,0,0,0,1000,1325791341
264,p-val,0.00022142673505434955,0.0007545185888711155,0.0015236605936053557,500,0,0,0,1000,336621442
265,p-val,0.009344832114874304,9.486865713844347e-05,5.5907039054329695e-05,500,0,0,0,1000,671007817
266,p-val,0.004326726187336426,0.0006862511563414786,0.00019315699866723595,500,0,0,0,1000,747075703
267,p-val,0.008498743466661698,0.009455557416928075,4.875303757101943e-06,500,0,0,0,1000,739777774
268,p-val,0.0010483618786334848,4.1596071379418933e-07,0.0013539896215252949,500,0,0,0,1000,1048847344
269,p-val,0.0019216656188432595,0.00012588017397737085,0.0007003108213263916,500,0,0,0,1000,273392220
270,p-val,0.0018009521756296451,0.002807443903182529,0.0014495614752688415,500,0,0,0,1000,821841198
