,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
197,0.967,2.9229004724949684e-05,2.9229004724949684e-05,9.175451052983344e-05,100,0,0,0,1000,687299420
198,0.516,0.004897216197620582,0.004897216197620582,0.0037745022214543938,100,0,0,0,1000,1356741974
199,0.029,0.05132070532219756,0.05132070532219756,0.0005535320315494583,100,0,0,0,1000,2141942839
200,0.45,0.0010088654648236829,0.0010088654648236829,0.0009360951467158406,500,0,0,0,1000,1987094495
201,0.554,0.00073683066246493,0.00073683066246493,8.606365417679693e-05,500,0,0,0,1000,678307382
202,0.599,0.0006047552980644387,0.0006047552980644387,0.002434153338148595,500,0,0,0,1000,13467750
203,0.247,0.0030094538913684023,0.0030094538913684023,0.008347562843019903,500,0,0,0,1000,1492181559
204,0.408,0.0012149988793892896,0.0012149988793892896,7.912283690484055e-05,500,0,0,0,1000,1962174692
205,0.152,0.00375029185624198,0.00375029185624198,0.001092537895008984,500,0,0,0,1000,1537561946
206,0.46,0.0011187816065202545,0.0011187816065202545,0.001503004030873868,500,0,0,0,1000,969950582
207,0.458,0.0011955436904160525,0.0011955436904160525,0.0031162076425033233,500,0,0,0,1000,112975195
208,0.546,0.0006540345301996107,0.0006540345301996107,0.005779466015380196,500,0,0,0,1000,2030309312
209,0.073,0.006748491258614397,0.006748491258614397,4.650036630343327e-05,500,0,0,0,1000,125548542
210,0.714,0.00029789994314869013,0.00029789994314869013,5.516530245277905e-07,500,0,0,0,1000,243813787
211,0.218,0.0029532816816241806,0.0029532816816241806,0.0024473608483857948,500,0,0,0,1000,477234878
212,0.968,4.007053746379888e-06,4.007053746379888e-06,0.0018038621149593778,500,0,0,0,1000,1652019617
213,0.787,0.00014207386628261085,0.00014207386628261085,0.00040917414895260724,500,0,0,0,1000,1725043488
214,0.982,4.972428196629119e-07,4.972428196629119e-07,3.920062085438011e-05,500,0,0,0,1000,799058926
215,0.187,0.0031534211125265124,0.0031534211125265124,0.005352664182083421,500,0,0,0,1000,1736056610
216,0.062,0.006994352689227345,0.006994352689227345,0.0010489233928903602,500,0,0,0,1000,1157098618
217,0.457,0.0011278263162387222,0.0011278263162387222,0.0011945232782335999,500,0,0,0,1000,410387912
