,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
242,0.359,2.2410979748976878e-05,0.00027956746629786977,0.0015195924362707241,500,,0,0,1000,2011300680,0.0
243,0.065,0.000440593712619064,0.013877597216042536,0.006703871877623837,500,,0,0,1000,1939166233,0.0
244,0.529,1.8741261265109443e-07,0.0024314817074283512,0.0008391924616968835,500,,0,0,1000,663377871,0.0
245,0.779,5.920076413312714e-06,0.0033716704439695766,0.00015390259025555085,500,,0,0,1000,1581372366,0.0
246,0.557,0.00014225353759100834,0.013020768114506143,0.0006736712166231944,500,,0,0,1000,617659245,0.0
247,0.927,0.00040654822644736743,0.002674133958088132,2.7982365646262197e-05,500,,0,0,1000,1394034251,0.0
248,0.478,0.0008754854977485182,0.0004686063313636968,0.0008465155334142298,500,,0,0,1000,637645367,0.0
249,0.38,0.001889941503907755,1.4286509441796547e-05,0.001508356766977585,500,,0,0,1000,1425822073,0.0
250,0.99,0.002550463284278881,0.0007785826138760887,2.6075229075899716e-07,500,,0,0,1000,2100921707,0.0
251,0.631,0.002586819488589409,0.00023554674901893335,0.00046623738947735563,500,,0,0,1000,1549068715,0.0
252,0.177,2.5681694458046245e-05,0.00532719535570203,0.0036630149100076704,500,,0,0,1000,1116373564,0.0
253,0.251,0.00013939617189395737,0.0010870140689022145,0.0026833105962403223,500,,0,0,1000,651853129,0.0
