,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
22112,0.518,0.1523783297591677,0.6551829086389339,0.1523783297591677,100,,0.9,0.4,1000,2005215836,0.0
22113,0.592,0.09311187288945483,0.5663937701704183,0.09311187288945483,100,,0.9,0.4,1000,45265613,0.0
22114,0.731,0.05765458661393622,0.7471928439826528,0.05765458661393622,100,,0.9,0.4,1000,1236737042,0.0
22115,0.26,0.18046111126546494,0.6792548547458718,0.18046111126546494,100,,0.9,0.4,1000,981598890,0.0
22116,0.299,0.11759019747203513,0.6276729215996045,0.11759019747203513,100,,0.9,0.4,1000,1141978917,0.0
22117,0.603,0.01769734096057241,0.6822158791580755,0.01769734096057241,100,,0.9,0.4,1000,1066268787,0.0
22118,0.681,0.11103185908420928,0.6968067787348878,0.11103185908420928,100,,0.9,0.4,1000,1704272695,0.0
22119,0.366,0.09141138805321505,0.678229461249292,0.09141138805321505,100,,0.9,0.4,1000,482488198,0.0
22120,0.049,0.23422711251121367,0.6688914656257845,0.23422711251121367,100,,0.9,0.4,1000,549778388,0.0
22121,0.335,0.09431137805681701,0.6774850606483509,0.09431137805681701,100,,0.9,0.4,1000,1066553524,0.0
22122,0.311,0.12948420258950546,0.671576494287699,0.12948420258950546,100,,0.9,0.4,1000,149558551,0.0
22123,0.72,0.11146489768273823,0.6153463459306051,0.11146489768273823,100,,0.9,0.4,1000,211605705,0.0
22124,0.358,0.08709909190791171,0.6563205435391306,0.08709909190791171,100,,0.9,0.4,1000,1525400692,0.0
22125,0.837,0.03978813856837998,0.6566669270847763,0.03978813856837998,100,,0.9,0.4,1000,952054526,0.0
22126,0.744,0.059271068823508646,0.6296953678585506,0.059271068823508646,100,,0.9,0.4,1000,376778599,0.0
22127,0.198,0.13222875826277797,0.6574780212125142,0.13222875826277797,100,,0.9,0.4,1000,778295363,0.0
22128,0.068,0.18728582410342517,0.7094452982674321,0.18728582410342517,100,,0.9,0.4,1000,1073402636,0.0
22129,0.436,0.057351681158675644,0.6024850060925259,0.057351681158675644,100,,0.9,0.4,1000,1101200921,0.0
22130,0.889,0.06246497667383351,0.665318106570374,0.06246497667383351,100,,0.9,0.4,1000,295509353,0.0
22131,0.766,0.07005152075677647,0.6435579344067497,0.07005152075677647,100,,0.9,0.4,1000,962029355,0.0
22132,0.705,0.15686687561544674,0.6062891415892635,0.15686687561544674,100,,0.9,0.4,1000,622204887,0.0
22133,0.653,0.04725972094014616,0.6166686935278514,0.04725972094014616,100,,0.9,0.4,1000,854416744,0.0
