,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
222,0.107,0.004092662326106722,0.0014567306782047318,0.004092662326106722,500,,0,0,1000,565550551,0.0
223,0.75,0.00017932236228801468,0.014084207499958312,0.00017932236228801468,500,,0,0,1000,1139690804,0.0
224,0.967,4.7457376155524145e-06,0.00020207230480862037,4.7457376155524145e-06,500,,0,0,1000,627156227,0.0
225,0.686,0.0002639468996106231,0.0011556489709009243,0.0002639468996106231,500,,0,0,1000,316074790,0.0
226,0.861,1.7332089594868094e-05,0.0011281384653060167,1.7332089594868094e-05,500,,0,0,1000,1471331399,0.0
227,0.418,0.0009569702968106331,0.00014628340987155042,0.0009569702968106331,500,,0,0,1000,2086486974,0.0
228,0.444,0.0007900907534655888,2.6363089654868332e-05,0.0007900907534655888,500,,0,0,1000,472091933,0.0
229,0.777,0.0001733905499293753,0.00022295300644370464,0.0001733905499293753,500,,0,0,1000,155353731,0.0
230,0.99,3.7406824436869712e-06,0.006303522628525959,3.7406824436869712e-06,500,,0,0,1000,483564986,0.0
231,0.123,0.003738682002764837,0.0004395437934909818,0.003738682002764837,500,,0,0,1000,817451988,0.0
232,0.554,0.00042948206681014955,0.002349640037211498,0.00042948206681014955,500,,0,0,1000,867151058,0.0
233,0.975,5.112886516278614e-06,0.0008959642955093106,5.112886516278614e-06,500,,0,0,1000,1468069384,0.0
234,0.618,0.0003268148966474316,0.0003955162919845323,0.0003268148966474316,500,,0,0,1000,251087621,0.0
235,0.26,0.0020244401588551675,3.936146594918366e-05,0.0020244401588551675,500,,0,0,1000,1182526639,0.0
236,0.801,0.0001117313311693735,0.0007151360435263543,0.0001117313311693735,500,,0,0,1000,695477852,0.0
237,0.987,3.636518450589321e-06,0.000911960020544611,3.636518450589321e-06,500,,0,0,1000,843009247,0.0
238,0.427,0.0009707484473449046,0.005116877196979619,0.0009707484473449046,500,,0,0,1000,2029367932,0.0
239,0.109,0.003776395544933475,0.0007762704927504194,0.003776395544933475,500,,0,0,1000,609764127,0.0
240,0.918,4.359629512473706e-05,0.0005736862416053645,4.359629512473706e-05,500,,0,0,1000,1876278600,0.0
241,0.021,0.007398583907782141,0.00015152761479553245,0.007398583907782141,500,,0,0,1000,1009486793,0.0
242,1.0,4.759654146813119e-06,0.002858754118975182,4.759654146813119e-06,500,,0,0,1000,2011300680,0.0
243,0.128,0.0036705196758520797,0.0037122473113020416,0.0036705196758520797,500,,0,0,1000,1939166233,0.0
244,0.497,0.000586882795963084,0.004092171455542637,0.000586882795963084,500,,0,0,1000,663377871,0.0
245,0.716,0.0002410370403335138,0.00018543253936709192,0.0002410370403335138,500,,0,0,1000,1581372366,0.0
246,0.656,0.00037173156334646684,0.002936358723044874,0.00037173156334646684,500,,0,0,1000,617659245,0.0
247,0.183,0.0023851442089206643,0.001873601110529366,0.0023851442089206643,500,,0,0,1000,1394034251,0.0
248,0.378,0.001284164408782651,0.0005702507845533056,0.001284164408782651,500,,0,0,1000,637645367,0.0
249,0.45,0.0008155474294382348,6.686392799992724e-06,0.0008155474294382348,500,,0,0,1000,1425822073,0.0
250,1.0,1.161353526779596e-05,0.0002496361279968884,1.161353526779596e-05,500,,0,0,1000,2100921707,0.0
251,0.924,3.430005163829186e-05,4.382843994354957e-05,3.430005163829186e-05,500,,0,0,1000,1549068715,0.0
252,0.68,0.00028875708357556373,0.0019290310635484698,0.00028875708357556373,500,,0,0,1000,1116373564,0.0
253,0.116,0.0035621181832362625,0.0013613310891966712,0.0035621181832362625,500,,0,0,1000,651853129,0.0
254,0.853,4.9590303798141555e-05,0.0013906759765661691,4.9590303798141555e-05,500,,0,0,1000,470892203,0.0
