,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
221,0.556,0.0007039886810545903,0.0007039886810545903,0.0014437617672691046,500,0,0,0,1000,1040501257
222,0.573,0.0006776343716429212,0.0006776343716429212,0.004399603873590215,500,0,0,0,1000,565550551
223,0.014,0.011550816125581287,0.011550816125581287,0.004321597523789944,500,0,0,0,1000,1139690804
224,0.097,0.005272858442369466,0.005272858442369466,0.0036905078018323245,500,0,0,0,1000,627156227
225,0.892,2.2533498956534004e-05,2.2533498956534004e-05,0.00010109289096647071,500,0,0,0,1000,316074790
226,0.335,0.0017308253089373116,0.0017308253089373116,0.0007284125476195338,500,0,0,0,1000,1471331399
227,0.432,0.0012907472972493172,0.0012907472972493172,8.52407484408475e-07,500,0,0,0,1000,2086486974
228,0.402,0.0012377058974832877,0.0012377058974832877,0.0002149344865303169,500,0,0,0,1000,472091933
229,0.923,1.913017960142316e-05,1.913017960142316e-05,0.00040327265911490413,500,0,0,0,1000,155353731
230,0.206,0.0033046736549023903,0.0033046736549023903,0.0007375049708973055,500,0,0,0,1000,483564986
231,0.893,3.9857597070480644e-05,3.9857597070480644e-05,0.0008693752335733043,500,0,0,0,1000,817451988
232,0.266,0.0024133720698656935,0.0024133720698656935,0.00029809515883299944,500,0,0,0,1000,867151058
233,0.092,0.005966229445778293,0.005966229445778293,1.7748065803480625e-05,500,0,0,0,1000,1468069384
234,0.381,0.0017534416229739724,0.0017534416229739724,0.00028788792642419025,500,0,0,0,1000,251087621
235,0.18,0.003514603272489647,0.003514603272489647,1.4363833555172945e-07,500,0,0,0,1000,1182526639
236,0.778,0.00016525128381128518,0.00016525128381128518,0.001457805455175123,500,0,0,0,1000,695477852
237,0.561,0.0006545496881755763,0.0006545496881755763,0.0009698988127975958,500,0,0,0,1000,843009247
238,0.809,0.00012690499036704939,0.00012690499036704939,0.003166154680914064,500,0,0,0,1000,2029367932
239,0.271,0.002277238975151308,0.002277238975151308,0.0030877858184072864,500,0,0,0,1000,609764127
240,0.467,0.001200639791619551,0.001200639791619551,0.0017989483933807994,500,0,0,0,1000,1876278600
241,0.662,0.00034395085446670137,0.00034395085446670137,0.014396161995396778,500,0,0,0,1000,1009486793
242,0.086,0.006065254864790037,0.006065254864790037,0.0049608469087800856,500,0,0,0,1000,2011300680
243,0.007,0.014272903499837009,0.014272903499837009,0.009023933083811948,500,0,0,0,1000,1939166233
244,0.22,0.0031492289641741333,0.0031492289641741333,0.0019371603690218513,500,0,0,0,1000,663377871
245,0.089,0.005648123789330217,0.005648123789330217,2.081992817428703e-05,500,0,0,0,1000,1581372366
246,0.014,0.012513430930072844,0.012513430930072844,0.00011636131923162004,500,0,0,0,1000,617659245
247,0.313,0.002201322887480095,0.002201322887480095,0.00026135294707347326,500,0,0,0,1000,1394034251
248,0.485,0.0009156099392990669,0.0009156099392990669,0.0006954214359486193,500,0,0,0,1000,637645367
249,0.301,0.0023589830989910743,0.0023589830989910743,0.0005668880737118971,500,0,0,0,1000,1425822073
250,0.403,0.0013398991371650348,0.0013398991371650348,0.005445725436487479,500,0,0,0,1000,2100921707
251,0.836,7.636981377556751e-05,7.636981377556751e-05,0.002345321514235824,500,0,0,0,1000,1549068715
252,0.045,0.007677262388897543,0.007677262388897543,0.0009078860788666733,500,0,0,0,1000,1116373564
253,0.399,0.0013096602823691184,0.0013096602823691184,0.002533972078663642,500,0,0,0,1000,651853129
254,0.475,0.00095780088826114,0.00095780088826114,0.00029938583261962596,500,0,0,0,1000,470892203
255,0.919,2.0393890809433657e-05,2.0393890809433657e-05,0.0019506539368988243,500,0,0,0,1000,1698277980
256,0.503,0.0009035935669730044,0.0009035935669730044,0.008465817965093412,500,0,0,0,1000,1630055221
257,0.074,0.006097359440152328,0.006097359440152328,0.00019040771508999017,500,0,0,0,1000,1357411248
258,0.534,0.0007890025493865194,0.0007890025493865194,0.00019209683641840768,500,0,0,0,1000,1456714463
259,0.796,0.00013168326811707765,0.00013168326811707765,0.003000578829159496,500,0,0,0,1000,1580137769
260,0.543,0.0007845629599693149,0.0007845629599693149,0.0007727841372126916,500,0,0,0,1000,16337649
261,0.722,0.0002636737121034516,0.0002636737121034516,0.006113064132707997,500,0,0,0,1000,1906065605
262,0.367,0.0015275752504610995,0.0015275752504610995,6.360707282956438e-05,500,0,0,0,1000,1997411089
263,0.752,0.0002292772557735967,0.0002292772557735967,0.004246437139017353,500,0,0,0,1000,1325791341
264,0.236,0.003022424730959372,0.003022424730959372,0.00391484435017185,500,0,0,0,1000,336621442
265,0.761,0.00016519501618417198,0.00016519501618417198,0.0004970254035638886,500,0,0,0,1000,671007817
266,0.56,0.0006709472348238599,0.0006709472348238599,0.0005520436781748861,500,0,0,0,1000,747075703
267,0.036,0.008573858706093618,0.008573858706093618,8.404616795247727e-05,500,0,0,0,1000,739777774
268,0.488,0.0009153299777345802,0.0009153299777345802,0.001689711097960828,500,0,0,0,1000,1048847344
269,0.195,0.0035180109333101672,0.0035180109333101672,0.0021970035498262283,500,0,0,0,1000,273392220
270,0.555,0.0007135155308787278,0.0007135155308787278,0.00042714801566272933,500,0,0,0,1000,821841198
