,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
210,0.987,5.516530245277905e-07,0.00029789994314869024,5.516530245277905e-07,500,,0,0,1000,243813787,0.0
211,0.254,0.002447360848385796,0.0029532816816241806,0.002447360848385796,500,,0,0,1000,477234878,0.0
212,0.332,0.0018038621149593782,4.0070537463798865e-06,0.0018038621149593782,500,,0,0,1000,1652019617,0.0
213,0.661,0.00040917414895260724,0.00014207386628261085,0.00040917414895260724,500,,0,0,1000,1725043488,0.0
214,0.885,3.920062085438011e-05,4.97242819662912e-07,3.920062085438011e-05,500,,0,0,1000,799058926,0.0
215,0.102,0.005352664182083421,0.003153421112526512,0.005352664182083421,500,,0,0,1000,1736056610,0.0
216,0.476,0.0010489233928903602,0.006994352689227342,0.0010489233928903602,500,,0,0,1000,1157098618,0.0
217,0.437,0.0011945232782335999,0.0011278263162387222,0.0011945232782335999,500,,0,0,1000,410387912,0.0
218,0.871,6.388168876213296e-05,0.0002243495912682322,6.388168876213296e-05,500,,0,0,1000,1478705244,0.0
219,0.856,6.14764025005924e-05,0.00012040841291827075,6.14764025005924e-05,500,,0,0,1000,1068938667,0.0
220,0.709,0.00026453846469318403,5.424333593015609e-05,0.00026453846469318403,500,,0,0,1000,2016747450,0.0
221,0.212,0.0027737323665317846,0.0003090566797396858,0.0027737323665317846,500,,0,0,1000,1040501257,0.0
222,0.182,0.0038373293114357127,7.666104468866278e-07,0.0038373293114357127,500,,0,0,1000,565550551,0.0
223,0.317,0.0020862922916494407,0.00776319844431363,0.0020862922916494407,500,,0,0,1000,1139690804,0.0
224,0.462,0.001128550108008369,0.0020653647397689172,0.001128550108008369,500,,0,0,1000,627156227,0.0
225,0.907,2.3869279736881948e-05,4.5296048986665745e-05,2.3869279736881948e-05,500,,0,0,1000,316074790,0.0
226,0.551,0.0005762302892947119,0.00016716356957683815,0.0005762302892947119,500,,0,0,1000,1471331399,0.0
227,0.79,0.00014728621771286892,1.2487499129451643e-05,0.00014728621771286892,500,,0,0,1000,2086486974,0.0
228,0.422,0.0014312189382014021,0.0013860375468874714,0.0014312189382014021,500,,0,0,1000,472091933,0.0
229,0.803,0.00011032310683121164,0.002581862972702955,0.00011032310683121164,500,,0,0,1000,155353731,0.0
230,0.924,1.91167174522703e-05,0.001066519269952593,1.91167174522703e-05,500,,0,0,1000,483564986,0.0
231,0.603,0.0004956192307394668,0.00019104849010144104,0.0004956192307394668,500,,0,0,1000,817451988,0.0
232,0.501,0.000843694971085233,0.004157111406125662,0.000843694971085233,500,,0,0,1000,867151058,0.0
233,0.731,0.00025157651065340974,0.003237176232789719,0.00025157651065340974,500,,0,0,1000,1468069384,0.0
234,0.317,0.0019061598272650522,0.0010593054957020694,0.0019061598272650522,500,,0,0,1000,251087621,0.0
235,0.572,0.0006412922076765592,0.002704762474898205,0.0006412922076765592,500,,0,0,1000,1182526639,0.0
236,0.866,6.936431445987786e-05,0.0008144674785236643,6.936431445987786e-05,500,,0,0,1000,695477852,0.0
237,1.0,2.3112689554378356e-11,0.0006421541709860097,2.3112689554378356e-11,500,,0,0,1000,843009247,0.0
238,0.845,7.807685237349507e-05,0.003129564106306416,7.807685237349507e-05,500,,0,0,1000,2029367932,0.0
239,0.226,0.0031120795273884556,0.0005830620130761139,0.0031120795273884556,500,,0,0,1000,609764127,0.0
240,0.41,0.0013794901082001092,0.005462748867266671,0.0013794901082001092,500,,0,0,1000,1876278600,0.0
241,0.003,0.017358979779280706,0.00017314585373579743,0.017358979779280706,500,,0,0,1000,1009486793,0.0
242,0.686,0.00031139732826296676,0.0005186980923285754,0.00031139732826296676,500,,0,0,1000,2011300680,0.0
243,0.049,0.0078031554469572394,0.015990497371960788,0.0078031554469572394,500,,0,0,1000,1939166233,0.0
244,0.321,0.002005239529117531,0.0031049069646679364,0.002005239529117531,500,,0,0,1000,663377871,0.0
245,0.614,0.0004851183124010618,0.0014785244421777974,0.0004851183124010618,500,,0,0,1000,1581372366,0.0
246,0.831,7.886715573066473e-05,0.02989541366115617,7.886715573066473e-05,500,,0,0,1000,617659245,0.0
247,0.646,0.00044223732655094926,0.00044374337762841234,0.00044223732655094926,500,,0,0,1000,1394034251,0.0
248,0.31,0.002185289529759106,2.5235406488428927e-08,0.002185289529759106,500,,0,0,1000,637645367,0.0
249,0.162,0.0037628666734901427,0.000343137978162798,0.0037628666734901427,500,,0,0,1000,1425822073,0.0
250,0.355,0.0017194773717657773,0.001106728637179005,0.0017194773717657773,500,,0,0,1000,2100921707,0.0
251,0.441,0.0012655176789530872,0.0007026122112726645,0.0012655176789530872,500,,0,0,1000,1549068715,0.0
252,0.556,0.0007179087035678442,0.0026560445068917284,0.0007179087035678442,500,,0,0,1000,1116373564,0.0
253,0.124,0.004078591800040645,0.005783316031812235,0.004078591800040645,500,,0,0,1000,651853129,0.0
